REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5044716	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02064	107 EAST FIRST AVENUE	null	ROSELLE	NJ	7203	UNION	S	9193	00074227714	HYDROCODONE	1.0	null	null	null	null	0000	08042008	0.45405	100.0	808007295	VICOPROFEN TABLETS 7.5MG HYDROCODONE	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Cardinal Health	7.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5044716	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02064	107 EAST FIRST AVENUE	null	ROSELLE	NJ	7203	UNION	S	9143	00591082501	OXYCODONE	1.0	null	null	084314676	null	0000	09042008	0.8965	100.0	809013933	OXYCODONE.HCL 10MG / APAP 650MG TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5044716	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02064	107 EAST FIRST AVENUE	null	ROSELLE	NJ	7203	UNION	S	9143	58177062504	OXYCODONE	8.0	null	null	080778288	null	0000	10162008	3.5860000000000003	800.0	810057998	OXYCODONE.HCL 5MG IR TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Ethex Corporation	AMAG Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5068754	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00514	120 UNION BOULEVARD	null	TOTOWA	NJ	7512	PASSAIC	S	9143	63481062370	OXYCODONE	2.0	null	null	080025443	null	0000	06302008	0.8965	200.0	806096378	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5068754	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00514	120 UNION BOULEVARD	null	TOTOWA	NJ	7512	PASSAIC	S	9143	00406051201	OXYCODONE	10.0	null	null	080025448	null	0000	07182008	4.4825	1000.0	807062437	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5187376	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02079	508 HIGH ST.	null	MOUNT HOLLY	NJ	8060	BURLINGTON	S	9143	00406051201	OXYCODONE	10.0	null	null	080495453	null	0000	09042008	4.4825	1000.0	809013950	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5199028	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00243	4362 ROUTE 130 NORTH	null	WILLINGBORO	NJ	8046	BURLINGTON	S	9143	58177044604	OXYCODONE	2.0	null	null	080707235	null	0000	04042008	5.379	200.0	804018500	OXYCODONE HCL 30MG IR TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Ethex Corporation	AMAG Pharmaceuticals, Inc.	Cardinal Health	30.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5199028	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00243	4362 ROUTE 130 NORTH	null	WILLINGBORO	NJ	8046	BURLINGTON	S	9143	00591093201	OXYCODONE	5.0	null	null	082032006	null	0000	08222008	4.4825	500.0	808073007	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5199028	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00243	4362 ROUTE 130 NORTH	null	WILLINGBORO	NJ	8046	BURLINGTON	S	9143	58177044504	OXYCODONE	2.0	null	null	082031983	null	0000	10282008	2.6895	200.0	810096696	OXYCODONE HCL 15MG IR TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Ethex Corporation	AMAG Pharmaceuticals, Inc.	Cardinal Health	15.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	00093003101	OXYCODONE	3.0	null	null	075258534	null	0000	12262007	5.379	300.0	712058184	OXYCODONE HYDROCHLORIDE EXTENDED-REL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	59011010310	OXYCODONE	4.0	null	null	075258516	null	0000	02282008	7.172000000000001	400.0	802089750	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	00406051201	OXYCODONE	15.0	null	null	081612345	null	0000	05142008	6.72375	1500.0	805044879	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	59011010710	OXYCODONE	2.0	null	null	081612337	null	0000	06102008	14.344000000000001	200.0	806031267	OXYCONTIN - 80MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	80.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	63481062970	OXYCODONE	1.0	null	null	081612351	null	0000	07092008	0.8965	100.0	807029133	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	00406051201	OXYCODONE	10.0	null	null	081612353	null	0000	07152008	4.4825	1000.0	807046921	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	58177044604	OXYCODONE	3.0	null	null	081612361	null	0000	08282008	8.0685	300.0	808090833	OXYCODONE HCL 30MG IR TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Ethex Corporation	AMAG Pharmaceuticals, Inc.	Cardinal Health	30.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5264837	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02090	4 WHITE HORSE PIKE	null	OAKLYN	NJ	8107	CAMDEN	S	9143	59011010010	OXYCODONE	3.0	null	null	081612366	null	0000	09172008	2.6895	300.0	809058189	OXYCONTIN - 10MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5413670	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02130	198 NEW HAMPSHIRE AVENUE	null	LAKEWOOD	NJ	8701	OCEAN	S	9143	00406051201	OXYCODONE	12.0	null	null	075497919	null	0000	08042008	5.379	1200.0	808007446	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5413670	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02130	198 NEW HAMPSHIRE AVENUE	null	LAKEWOOD	NJ	8701	OCEAN	S	9143	00591082501	OXYCODONE	2.0	null	null	075497928	null	0000	09302008	1.7930000000000001	200.0	809100201	OXYCODONE.HCL 10MG / APAP 650MG TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5413670	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02130	198 NEW HAMPSHIRE AVENUE	null	LAKEWOOD	NJ	8701	OCEAN	S	9143	59011010310	OXYCODONE	1.0	null	null	075497931	null	0000	10282008	1.7930000000000001	100.0	810096077	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5420132	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02024	281 MIDLAND AVENUE	null	GARFIELD	NJ	7026	BERGEN	S	9143	00591093201	OXYCODONE	10.0	null	null	074061151	null	0000	05062008	8.965	1000.0	805017068	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9143	00591093301	OXYCODONE	15.0	null	null	076914596	null	0000	12272007	10.085625	1500.0	712062581	OXYCODONE.HCL/APAP 7.5MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	7.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9143	63481062970	OXYCODONE	5.0	null	null	076914609	null	0000	02182008	4.4825	500.0	802053281	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9193	00074194914	HYDROCODONE	1.0	null	null	null	null	0000	04302008	0.3027	100.0	804097450	VICODIN TABLETS 5MG HYDROCODONE.BIT	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9143	00591093201	OXYCODONE	15.0	null	null	081446567	null	0000	06032008	13.4475	1500.0	806007661	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9143	00591093201	OXYCODONE	10.0	null	null	081446568	null	0000	06052008	8.965	1000.0	806018081	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9143	00591093201	OXYCODONE	15.0	null	null	075626713	null	0000	07092008	13.4475	1500.0	807029141	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9143	00591082501	OXYCODONE	5.0	null	null	075626752	null	0000	08202008	4.4825	500.0	808063371	OXYCODONE.HCL 10MG / APAP 650MG TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5512834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02235	600 KINGS HWY N	null	CHERRY HILL	NJ	8034	CAMDEN	S	9143	00591082401	OXYCODONE	5.0	null	null	075626720	null	0000	10062008	3.361875	500.0	810018239	OXYCODONE.HCL/APAP TABLETS, 7.5MG/50	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	7.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5527695	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02014	139 MYRTLE AVENUE	null	WEST CAPE MAY	NJ	8204	CAPE MAY	S	9143	00406051201	OXYCODONE	10.0	null	null	073841400	null	0000	06202008	4.4825	1000.0	806068874	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5527695	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02014	139 MYRTLE AVENUE	null	WEST CAPE MAY	NJ	8204	CAPE MAY	S	9143	63481062970	OXYCODONE	1.0	null	null	073841403	null	0000	07152008	0.8965	100.0	807046942	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5527695	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02014	139 MYRTLE AVENUE	null	WEST CAPE MAY	NJ	8204	CAPE MAY	S	9143	59011083010	OXYCODONE	2.0	null	null	076839509	null	0000	08272008	5.379	200.0	808086538	OXYCONTIN 30MG COTROLLED RELEASE OXY	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	30.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	00591350301	OXYCODONE	3.0	null	null	080339208	null	0000	02292008	10.758	300.0	802094623	OXYCODONE HCL 40MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	40.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	00591093201	OXYCODONE	3.0	null	null	080339182	null	0000	04222008	2.6895	300.0	804070800	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	00591093201	OXYCODONE	3.0	null	null	080339201	null	0000	06182008	2.6895	300.0	806060104	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	00591093201	OXYCODONE	6.0	null	null	083037128	null	0000	07212008	5.379	600.0	807066370	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	59011010010	OXYCODONE	3.0	null	null	083037121	null	0000	08122008	2.6895	300.0	808034931	OXYCONTIN - 10MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	59011010310	OXYCODONE	3.0	null	null	083037153	null	0000	09152008	5.379	300.0	809048164	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	59011010310	OXYCODONE	3.0	null	null	083037144	null	0000	10162008	5.379	300.0	810058143	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	59011010510	OXYCODONE	2.0	null	null	085079467	null	0000	10222008	7.172000000000001	200.0	810077795	OXYCONTIN - 40MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	40.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5534955	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 00203	641 SHUNPIKE RD	HICKORY SQUARE S/C	CHATHAM	NJ	7928	MORRIS	S	9143	00406853001	OXYCODONE	3.0	null	null	085079473	null	0000	11102008	8.0685	300.0	811027983	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	30.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BC5554539	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 02094	71 SPRINGSIDE ROAD	null	WESTAMPTON	NJ	8060	BURLINGTON	S	9143	00093003101	OXYCODONE	2.0	null	null	072532180	null	0000	01162008	3.5860000000000003	200.0	801052879	OXYCODONE HYDROCHLORIDE EXTENDED-REL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	Cardinal Health	20.0
